# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1293       9.854948841775e-11       2.120526598987e-15       4.027389845283e-16 
 1294       9.839726744148e-11       2.114116199508e-15       4.062554102170e-16 
 1295       9.825330033261e-11       2.107729571470e-15       4.097992724515e-16 
 1296       9.811751117331e-11       2.101366638997e-15       4.133669647994e-16 
 1297       9.798982338912e-11       2.095027324861e-15       4.169548581158e-16 
 1298       9.787015974761e-11       2.088711550482e-15       4.205593004997e-16 
 1299       9.775844235692e-11       2.082419235916e-15       4.241766172497e-16 
 1300       9.765459266444e-11       2.076150299861e-15       4.278031108204e-16 
 1301       9.755853145535e-11       2.069904659647e-15       4.314350607776e-16 
 1302       9.747017885127e-11       2.063682231236e-15       4.350687237552e-16 
 1303       9.738945430887e-11       2.057482929219e-15       4.387003334106e-16 
 1304       9.731627661846e-11       2.051306666809e-15       4.423261003806e-16 
 1305       9.725056390263e-11       2.045153355842e-15       4.459422122379e-16 
 1306       9.719223361481e-11       2.039022906772e-15       4.495448334465e-16 
 1307       9.714120253793e-11       2.032915228668e-15       4.531301053179e-16 
 1308       9.709738678299e-11       2.026830229208e-15       4.566941459673e-16 
 1309       9.706070178771e-11       2.020767814681e-15       4.602330502693e-16 
 1310       9.703106231509e-11       2.014727889979e-15       4.637428898138e-16 
 1311       9.700838245206e-11       2.008710358596e-15       4.672197128622e-16 
 1312       9.699257560808e-11       2.002715122623e-15       4.706595443034e-16 
 1313       9.698355451372e-11       1.996742082747e-15       4.740583856095e-16 
 1314       9.698123121932e-11       1.990791138246e-15       4.774122147919e-16 
 1315       9.698551709355e-11       1.984862186986e-15       4.807169863576e-16 
 1316       9.699632282205e-11       1.978955125419e-15       4.839686312645e-16 
 1317       9.701355840605e-11       1.973069848576e-15       4.871630568780e-16 
 1318       9.703713316092e-11       1.967206250068e-15       4.902961469266e-16 
 1319       9.706695571486e-11       1.961364222082e-15       4.933637614581e-16 
 1320       9.710293400744e-11       1.955543655374e-15       4.963617367955e-16 
 1321       9.714497528824e-11       1.949744439269e-15       4.992858854928e-16 
 1322       9.719298611547e-11       1.943966461658e-15       5.021319962912e-16 
 1323       9.724687235456e-11       1.938209608994e-15       5.048958340751e-16 
 1324       9.730653917678e-11       1.932473766285e-15       5.075731398277e-16 
 1325       9.737189105783e-11       1.926758817099e-15       5.101596305876e-16 
 1326       9.744283177648e-11       1.921064643551e-15       5.126509994040e-16 
 1327       9.751926441315e-11       1.915391126307e-15       5.150429152935e-16 
 1328       9.760109134855e-11       1.909738144579e-15       5.173310231954e-16 
 1329       9.768821426226e-11       1.904105576118e-15       5.195109439279e-16 
 1330       9.778053413134e-11       1.898493297214e-15       5.215782741444e-16 
 1331       9.787794614661e-11       1.892901193996e-15       5.235298825053e-16 
 1332       9.798032440307e-11       1.887329196457e-15       5.253678138655e-16 
 1333       9.808753703850e-11       1.881777244799e-15       5.270954278889e-16 
 1334       9.819945129888e-11       1.876245278153e-15       5.287161067663e-16 
 1335       9.831593353656e-11       1.870733234583e-15       5.302332552598e-16 
 1336       9.843684920863e-11       1.865241051083e-15       5.316503007459e-16 
 1337       9.856206287511e-11       1.859768663572e-15       5.329706932596e-16 
 1338       9.869143819724e-11       1.854316006892e-15       5.341979055379e-16 
 1339       9.882483793577e-11       1.848883014806e-15       5.353354330635e-16 
 1340       9.896212394918e-11       1.843469619998e-15       5.363867941086e-16 
 1341       9.910315719197e-11       1.838075754064e-15       5.373555297789e-16 
 1342       9.924779771293e-11       1.832701347518e-15       5.382452040565e-16 
 1343       9.939590465339e-11       1.827346329782e-15       5.390594038445e-16 
 1344       9.954733624551e-11       1.822010629185e-15       5.398017390101e-16 
 1345       9.970194981051e-11       1.816694172966e-15       5.404758424287e-16 
 1346       9.985960175696e-11       1.811396887264e-15       5.410853700273e-16 
 1347       1.000201475790e-10       1.806118697120e-15       5.416340008284e-16 
 1348       1.001834418548e-10       1.800859526472e-15       5.421254369936e-16 
 1349       1.003493382444e-10       1.795619298155e-15       5.425634038675e-16 
 1350       1.005176894885e-10       1.790397933896e-15       5.429516500211e-16 
 1351       1.006883474064e-10       1.785195354314e-15       5.432939472958e-16 
 1352       1.008611628941e-10       1.780011478914e-15       5.435940908470e-16 
 1353       1.010359859233e-10       1.774846226087e-15       5.438558991878e-16 
 1354       1.012126655386e-10       1.769699513109e-15       5.440832142325e-16 
 1355       1.013910498567e-10       1.764571256132e-15       5.442799013409e-16 
 1356       1.015709860642e-10       1.759461370190e-15       5.444498493614e-16 
 1357       1.017523204160e-10       1.754369769191e-15       5.445969706748e-16 
 1358       1.019348982334e-10       1.749296365914e-15       5.447252012385e-16 
 1359       1.021185639027e-10       1.744241072009e-15       5.448385006295e-16 
 1360       1.023031608729e-10       1.739203797996e-15       5.449408520888e-16 
 1361       1.024885316548e-10       1.734184453256e-15       5.450362625645e-16 
 1362       1.026745178184e-10       1.729182946035e-15       5.451287627560e-16 
 1363       1.028609599917e-10       1.724199183439e-15       5.452224071572e-16 
 1364       1.030476978589e-10       1.719233071430e-15       5.453212741008e-16 
 1365       1.032345701584e-10       1.714284514827e-15       5.454294658016e-16 
 1366       1.034214146814e-10       1.709353417299e-15       5.455511084004e-16 
 1367       1.036080682700e-10       1.704439681365e-15       5.456903520074e-16 
 1368       1.037943668152e-10       1.699543208394e-15       5.458513707463e-16 
 1369       1.039801452560e-10       1.694663898596e-15       5.460383627979e-16 
 1370       1.041652375766e-10       1.689801651025e-15       5.462555504437e-16 
 1371       1.043494876053e-10       1.684956372715e-15       5.465059867031e-16 
 1372       1.045327815381e-10       1.680128006207e-15       5.467879612297e-16 
 1373       1.047150157585e-10       1.675316502310e-15       5.470985561677e-16 
 1374       1.048960860677e-10       1.670521810986e-15       5.474348360484e-16 
 1375       1.050758876837e-10       1.665743881347e-15       5.477938477568e-16 
 1376       1.052543152402e-10       1.660982661655e-15       5.481726205002e-16 
 1377       1.054312627859e-10       1.656238099318e-15       5.485681657753e-16 
 1378       1.056066237828e-10       1.651510140891e-15       5.489774773355e-16 
 1379       1.057802911058e-10       1.646798732069e-15       5.493975311593e-16 
 1380       1.059521570411e-10       1.642103817689e-15       5.498252854169e-16 
 1381       1.061221132858e-10       1.637425341729e-15       5.502576804385e-16 
 1382       1.062900509462e-10       1.632763247300e-15       5.506916386815e-16 
 1383       1.064558605370e-10       1.628117476653e-15       5.511240646984e-16 
 1384       1.066194319806e-10       1.623487971168e-15       5.515518451039e-16 
 1385       1.067806546053e-10       1.618874671358e-15       5.519718485430e-16 
 1386       1.069394171452e-10       1.614277516865e-15       5.523809256580e-16 
 1387       1.070956077382e-10       1.609696446459e-15       5.527759090567e-16 
 1388       1.072491139258e-10       1.605131398033e-15       5.531536132796e-16 
 1389       1.073998226513e-10       1.600582308607e-15       5.535108347675e-16 
 1390       1.075476202594e-10       1.596049114318e-15       5.538443518290e-16 
 1391       1.076923924947e-10       1.591531750425e-15       5.541509246085e-16 
 1392       1.078340245010e-10       1.587030151305e-15       5.544272950532e-16 
 1393       1.079724008198e-10       1.582544250448e-15       5.546701868810e-16 
 1394       1.081074053898e-10       1.578073980460e-15       5.548763055482e-16 
 1395       1.082389215455e-10       1.573619273057e-15       5.550423382166e-16 
 1396       1.083668320162e-10       1.569180059065e-15       5.551649537218e-16 
 1397       1.084910189250e-10       1.564756268417e-15       5.552408025398e-16 
 1398       1.086113637878e-10       1.560347830153e-15       5.552665167556e-16 
 1399       1.087277475122e-10       1.555954672415e-15       5.552387100300e-16 
 1400       1.088400503964e-10       1.551576722449e-15       5.551539775677e-16 
 1401       1.089481521284e-10       1.547213906598e-15       5.550088960844e-16 
 1402       1.090519317844e-10       1.542866150305e-15       5.548000237749e-16 
 1403       1.091512678285e-10       1.538533378107e-15       5.545239002802e-16 
 1404       1.092460381111e-10       1.534215513636e-15       5.541770466553e-16 
 1405       1.093361198680e-10       1.529912479616e-15       5.537559653369e-16 
 1406       1.094213897195e-10       1.525624197860e-15       5.532571401105e-16 
 1407       1.095017236691e-10       1.521350589270e-15       5.526770360788e-16 
 1408       1.095769971028e-10       1.517091573834e-15       5.520120996282e-16 
 1409       1.096470847875e-10       1.512847070622e-15       5.512587583974e-16 
 1410       1.097118608707e-10       1.508616997789e-15       5.504134212444e-16 
 1411       1.097712167782e-10       1.504401279834e-15       5.494734992055e-16 
 1412       1.098251151141e-10       1.500199869484e-15       5.484404800151e-16 
 1413       1.098735363177e-10       1.496012726034e-15       5.473168853870e-16 
 1414       1.099164608147e-10       1.491839808101e-15       5.461052529432e-16 
 1415       1.099538690172e-10       1.487681073623e-15       5.448081362432e-16 
 1416       1.099857413239e-10       1.483536479857e-15       5.434281048131e-16 
 1417       1.100120581200e-10       1.479405983376e-15       5.419677441744e-16 
 1418       1.100327997771e-10       1.475289540072e-15       5.404296558732e-16 
 1419       1.100479466537e-10       1.471187105149e-15       5.388164575095e-16 
 1420       1.100574790948e-10       1.467098633123e-15       5.371307827658e-16 
 1421       1.100613774318e-10       1.463024077824e-15       5.353752814367e-16 
 1422       1.100596219833e-10       1.458963392390e-15       5.335526194575e-16 
 1423       1.100521930542e-10       1.454916529268e-15       5.316654789336e-16 
 1424       1.100390709363e-10       1.450883440211e-15       5.297165581694e-16 
 1425       1.100202359082e-10       1.446864076279e-15       5.277085716975e-16 
 1426       1.099956682354e-10       1.442858387833e-15       5.256442503075e-16 
 1427       1.099653481702e-10       1.438866324537e-15       5.235263410754e-16 
 1428       1.099292559516e-10       1.434887835359e-15       5.213576073926e-16 
 1429       1.098873718058e-10       1.430922868560e-15       5.191408289947e-16 
 1430       1.098396759458e-10       1.426971371705e-15       5.168788019910e-16 
 1431       1.097861485716e-10       1.423033291649e-15       5.145743388931e-16 
 1432       1.097267698703e-10       1.419108574547e-15       5.122302686445e-16 
 1433       1.096615200160e-10       1.415197165844e-15       5.098494366490e-16 
 1434       1.095903791698e-10       1.411299010276e-15       5.074347048006e-16 
 1435       1.095133274800e-10       1.407414051871e-15       5.049889515118e-16 
 1436       1.094303450820e-10       1.403542233945e-15       5.025150717431e-16 
 1437       1.093414120984e-10       1.399683499098e-15       5.000159770319e-16 
 1438       1.092465086391e-10       1.395837789220e-15       4.974945955218e-16 
 1439       1.091456148011e-10       1.392005045481e-15       4.949538719914e-16 
 1440       1.090387106687e-10       1.388185208336e-15       4.923967678834e-16 
 1441       1.089257763136e-10       1.384378217520e-15       4.898262613338e-16 
 1442       1.088067917948e-10       1.380584012046e-15       4.872453472011e-16 
 1443       1.086817371585e-10       1.376802530205e-15       4.846570370949e-16 
 1444       1.085505924386e-10       1.373033709567e-15       4.820643594054e-16 
 1445       1.084133376563e-10       1.369277486973e-15       4.794703593324e-16 
 1446       1.082699528202e-10       1.365533798540e-15       4.768780989142e-16 
 1447       1.081204179265e-10       1.361802579654e-15       4.742906570567e-16 
 1448       1.079647129588e-10       1.358083764974e-15       4.717111295628e-16 
 1449       1.078028178885e-10       1.354377288426e-15       4.691426291609e-16 
 1450       1.076347126744e-10       1.350683083202e-15       4.665882855344e-16 
 1451       1.074603909469e-10       1.347001087582e-15       4.640506755137e-16 
 1452       1.072799012101e-10       1.343331262449e-15       4.615301073101e-16 
 1453       1.070933060553e-10       1.339673573949e-15       4.590263190458e-16 
 1454       1.069006685150e-10       1.336027987679e-15       4.565390470180e-16 
 1455       1.067020520640e-10       1.332394468690e-15       4.540680256958e-16 
 1456       1.064975206205e-10       1.328772981483e-15       4.516129877165e-16 
 1457       1.062871385462e-10       1.325163490011e-15       4.491736638825e-16 
 1458       1.060709706480e-10       1.321565957676e-15       4.467497831579e-16 
 1459       1.058490821780e-10       1.317980347327e-15       4.443410726649e-16 
 1460       1.056215388347e-10       1.314406621261e-15       4.419472576806e-16 
 1461       1.053884067640e-10       1.310844741219e-15       4.395680616334e-16 
 1462       1.051497525595e-10       1.307294668388e-15       4.372032061001e-16 
 1463       1.049056432637e-10       1.303756363398e-15       4.348524108018e-16 
 1464       1.046561463688e-10       1.300229786319e-15       4.325153936011e-16 
 1465       1.044013298174e-10       1.296714896665e-15       4.301918704986e-16 
 1466       1.041412620032e-10       1.293211653386e-15       4.278815556292e-16 
 1467       1.038760117720e-10       1.289720014874e-15       4.255841612590e-16 
 1468       1.036056484224e-10       1.286239938956e-15       4.232993977819e-16 
 1469       1.033302417069e-10       1.282771382895e-15       4.210269737163e-16 
 1470       1.030498618322e-10       1.279314303389e-15       4.187665957014e-16 
 1471       1.027645794605e-10       1.275868656572e-15       4.165179684939e-16 
 1472       1.024744657098e-10       1.272434398006e-15       4.142807949650e-16 
 1473       1.021795921554e-10       1.269011482688e-15       4.120547760964e-16 
 1474       1.018800308301e-10       1.265599865044e-15       4.098396109776e-16 
 1475       1.015758542251e-10       1.262199498927e-15       4.076349968019e-16 
 1476       1.012671352914e-10       1.258810337621e-15       4.054406288633e-16 
 1477       1.009539474396e-10       1.255432333833e-15       4.032562005531e-16 
 1478       1.006363645417e-10       1.252065439699e-15       4.010814033565e-16 
 1479       1.003144609313e-10       1.248709606774e-15       3.989159268493e-16 
 1480       9.998831140457e-11       1.245364786042e-15       3.967594586942e-16 
 1481       9.965799122118e-11       1.242030927903e-15       3.946116846379e-16 
 1482       9.932357610495e-11       1.238707982182e-15       3.924722885073e-16 
 1483       9.898514224476e-11       1.235395898119e-15       3.903409522062e-16 
 1484       9.864276629532e-11       1.232094624377e-15       3.882173557122e-16 
 1485       9.829652537798e-11       1.228804109032e-15       3.861011770729e-16 
 1486       9.794649708158e-11       1.225524299577e-15       3.839920924028e-16 
 1487       9.759275946321e-11       1.222255142919e-15       3.818897758798e-16 
 1488       9.723539104906e-11       1.218996585380e-15       3.797938997419e-16 
 1489       9.687447083522e-11       1.215748572692e-15       3.777041342836e-16 
 1490       9.651007828850e-11       1.212511050000e-15       3.756201478529e-16 
 1491       9.614229586482e-11       1.209283966536e-15       3.735415107090e-16 
 1492       9.577121658991e-11       1.206067289711e-15       3.714674055729e-16 
 1493       9.539693655461e-11       1.202860991161e-15       3.693969142309e-16 
 1494       9.501955240498e-11       1.199665042079e-15       3.673291134067e-16 
 1495       9.463916134319e-11       1.196479413213e-15       3.652630747529e-16 
 1496       9.425586112852e-11       1.193304074867e-15       3.631978648425e-16 
 1497       9.386975007830e-11       1.190138996902e-15       3.611325451600e-16 
 1498       9.348092706883e-11       1.186984148727e-15       3.590661720935e-16 
 1499       9.308949153635e-11       1.183839499309e-15       3.569977969253e-16 
 1500       9.269554347799e-11       1.180705017162e-15       3.549264658240e-16 
 1501       9.229918345271e-11       1.177580670354e-15       3.528512198356e-16 
 1502       9.190051258223e-11       1.174466426500e-15       3.507710948749e-16 
 1503       9.149963255202e-11       1.171362252766e-15       3.486851217172e-16 
 1504       9.109664561221e-11       1.168268115863e-15       3.465923259894e-16 
 1505       9.069165457854e-11       1.165183982052e-15       3.444917281615e-16 
 1506       9.028476283335e-11       1.162109817136e-15       3.423823435384e-16 
 1507       8.987607432646e-11       1.159045586467e-15       3.402631822507e-16 
 1508       8.946569357617e-11       1.155991254938e-15       3.381332492468e-16 
 1509       8.905372567019e-11       1.152946786986e-15       3.359915442837e-16 
 1510       8.864027626658e-11       1.149912146590e-15       3.338370619188e-16 
 1511       8.822545159472e-11       1.146887297271e-15       3.316687915014e-16 
 1512       8.780935845624e-11       1.143872202089e-15       3.294857171638e-16 
 1513       8.739210422595e-11       1.140866823643e-15       3.272868178130e-16 
 1514       8.697379685283e-11       1.137871124072e-15       3.250710671219e-16 
 1515       8.655454486096e-11       1.134885065050e-15       3.228374335210e-16 
 1516       8.613445735043e-11       1.131908607790e-15       3.205848801897e-16 
 1517       8.571364399836e-11       1.128941713039e-15       3.183123650476e-16 
 1518       8.529221505979e-11       1.125984341078e-15       3.160188407461e-16 
 1519       8.487028136863e-11       1.123036451723e-15       3.137032546598e-16 
 1520       8.444795433866e-11       1.120098004322e-15       3.113645488779e-16 
 1521       8.402534596440e-11       1.117168957754e-15       3.090016601956e-16 
 1522       8.360256882214e-11       1.114249270429e-15       3.066135201056e-16 
 1523       8.317973607080e-11       1.111338900289e-15       3.041990547894e-16 
 1524       8.275696145297e-11       1.108437804803e-15       3.017571851089e-16 
 1525       8.233435929577e-11       1.105545940966e-15       2.992868265977e-16 
 1526       8.191204451187e-11       1.102663265304e-15       2.967868894527e-16 
 1527       8.149013260039e-11       1.099789733867e-15       2.942562785251e-16 
 1528       8.106873964785e-11       1.096925302229e-15       2.916938933125e-16 
 1529       8.064798232917e-11       1.094069925491e-15       2.890986279497e-16 
 1530       8.022797790854e-11       1.091223558274e-15       2.864693712004e-16 
 1531       7.980883623306e-11       1.088386158544e-15       2.838054725660e-16 
 1532       7.939063562790e-11       1.085557699104e-15       2.811081454997e-16 
 1533       7.897344677273e-11       1.082738156210e-15       2.783790775818e-16 
 1534       7.855734068867e-11       1.079927505754e-15       2.756199656344e-16 
 1535       7.814238873886e-11       1.077125723270e-15       2.728325157364e-16 
 1536       7.772866262902e-11       1.074332783928e-15       2.700184432392e-16 
 1537       7.731623440792e-11       1.071548662536e-15       2.671794727817e-16 
 1538       7.690517646799e-11       1.068773333537e-15       2.643173383053e-16 
 1539       7.649556154582e-11       1.066006771013e-15       2.614337830701e-16 
 1540       7.608746272269e-11       1.063248948677e-15       2.585305596689e-16 
 1541       7.568095342515e-11       1.060499839880e-15       2.556094300437e-16 
 1542       7.527610742551e-11       1.057759417605e-15       2.526721655002e-16 
 1543       7.487299884239e-11       1.055027654465e-15       2.497205467232e-16 
 1544       7.447170214130e-11       1.052304522710e-15       2.467563637922e-16 
 1545       7.407229213511e-11       1.049589994218e-15       2.437814161962e-16 
 1546       7.367484398464e-11       1.046884040498e-15       2.407975128495e-16 
 1547       7.327943319917e-11       1.044186632689e-15       2.378064721065e-16 
 1548       7.288613563699e-11       1.041497741560e-15       2.348101217773e-16 
 1549       7.249502750595e-11       1.038817337507e-15       2.318102991427e-16 
 1550       7.210618536397e-11       1.036145390554e-15       2.288088509699e-16 
 1551       7.171968611958e-11       1.033481870351e-15       2.258076335272e-16 
 1552       7.133560703249e-11       1.030826746176e-15       2.228085125998e-16 
 1553       7.095402571410e-11       1.028179986929e-15       2.198133635048e-16 
 1554       7.057502012803e-11       1.025541561139e-15       2.168240711065e-16 
 1555       7.019866859070e-11       1.022911436955e-15       2.138425298317e-16 
 1556       6.982504977181e-11       1.020289582151e-15       2.108706436851e-16 
 1557       6.945424269494e-11       1.017675964122e-15       2.079103262642e-16 
 1558       6.908632673803e-11       1.015070549886e-15       2.049635007752e-16 
 1559       6.872138163395e-11       1.012473306081e-15       2.020321000477e-16 
 1560       6.835948747105e-11       1.009884198965e-15       1.991180665502e-16 
 1561       6.800072469364e-11       1.007303194415e-15       1.962233524053e-16 
 1562       6.764517410262e-11       1.004730257928e-15       1.933499194052e-16 
 1563       6.729291685592e-11       1.002165354617e-15       1.904997390268e-16 
 1564       6.694403446910e-11       9.996084492127e-16       1.876747924468e-16 
 1565       6.659860881588e-11       9.970595060633e-16       1.848770705575e-16 
 1566       6.625672212865e-11       9.945184891311e-16       1.821085739813e-16 
 1567       6.591845699905e-11       9.919853619939e-16       1.793713130868e-16 
 1568       6.558389637846e-11       9.894600878433e-16       1.766673080035e-16 
 1569       6.525312357858e-11       9.869426294845e-16       1.739985886375e-16 
 1570       6.492622227194e-11       9.844329493351e-16       1.713671946861e-16 
 1571       6.460326439267e-11       9.819310124883e-16       1.687747633318e-16 
 1572       6.428427371445e-11       9.794367959345e-16       1.662212880904e-16 
 1573       6.396926193447e-11       9.769502794241e-16       1.637063484360e-16 
 1574       6.365824074240e-11       9.744714424107e-16       1.612295210694e-16 
 1575       6.335122182034e-11       9.720002640511e-16       1.587903799130e-16 
 1576       6.304821684275e-11       9.695367232039e-16       1.563884961069e-16 
 1577       6.274923747642e-11       9.670807984295e-16       1.540234380031e-16 
 1578       6.245429538043e-11       9.646324679895e-16       1.516947711616e-16 
 1579       6.216340220605e-11       9.621917098457e-16       1.494020583452e-16 
 1580       6.187656959677e-11       9.597585016597e-16       1.471448595148e-16 
 1581       6.159380918815e-11       9.573328207926e-16       1.449227318248e-16 
 1582       6.131513260786e-11       9.549146443038e-16       1.427352296179e-16 
 1583       6.104055147559e-11       9.525039489510e-16       1.405819044211e-16 
 1584       6.077007740299e-11       9.501007111893e-16       1.384623049402e-16 
 1585       6.050372199364e-11       9.477049071704e-16       1.363759770555e-16 
 1586       6.024149684301e-11       9.453165127426e-16       1.343224638168e-16 
 1587       5.998341353835e-11       9.429355034495e-16       1.323013054386e-16 
 1588       5.972948365874e-11       9.405618545301e-16       1.303120392957e-16 
 1589       5.947971877493e-11       9.381955409175e-16       1.283541999182e-16 
 1590       5.923413044937e-11       9.358365372388e-16       1.264273189865e-16 
 1591       5.899273023614e-11       9.334848178144e-16       1.245309253271e-16 
 1592       5.875552968087e-11       9.311403566574e-16       1.226645449072e-16 
 1593       5.852254032073e-11       9.288031274727e-16       1.208277008305e-16 
 1594       5.829377368435e-11       9.264731036569e-16       1.190199133322e-16 
 1595       5.806924129180e-11       9.241502582974e-16       1.172406997742e-16 
 1596       5.784895465450e-11       9.218345641718e-16       1.154895746403e-16 
 1597       5.763292527521e-11       9.195259937474e-16       1.137660495317e-16 
 1598       5.742116464795e-11       9.172245191805e-16       1.120696331619e-16 
 1599       5.721368425798e-11       9.149301123160e-16       1.103998313523e-16 
 1600       5.701049558170e-11       9.126427446866e-16       1.087561470272e-16 
 1601       5.681161008667e-11       9.103623875123e-16       1.071380802089e-16 
 1602       5.661703923150e-11       9.080890116996e-16       1.055451280133e-16 
 1603       5.642679446582e-11       9.058225878413e-16       1.039767846451e-16 
 1604       5.624088723024e-11       9.035630862156e-16       1.024325413927e-16 
 1605       5.605932895628e-11       9.013104767855e-16       1.009118866238e-16 
 1606       5.588213106636e-11       8.990647291983e-16       9.941430578031e-17 
 1607       5.570930497368e-11       8.968258127852e-16       9.793928137401e-17 
 1608       5.554086208224e-11       8.945936965601e-16       9.648629298143e-17 
 1609       5.537681378675e-11       8.923683492197e-16       9.505481723924e-17 
 1610       5.521717147261e-11       8.901497391425e-16       9.364432783949e-17 
 1611       5.506193773415e-11       8.879378369131e-16       9.225424628101e-17 
 1612       5.491107994240e-11       8.857326229226e-16       9.088379364415e-17 
 1613       5.476455643723e-11       8.835340798358e-16       8.953213746054e-17 
 1614       5.462232528674e-11       8.813421900725e-16       8.819844082775e-17 
 1615       5.448434428686e-11       8.791569358070e-16       8.688186240221e-17 
 1616       5.435057096083e-11       8.769782989676e-16       8.558155639219e-17 
 1617       5.422096255877e-11       8.748062612359e-16       8.429667255077e-17 
 1618       5.409547605726e-11       8.726408040464e-16       8.302635616881e-17 
 1619       5.397406815882e-11       8.704819085863e-16       8.176974806789e-17 
 1620       5.385669529151e-11       8.683295557946e-16       8.052598459333e-17 
 1621       5.374331360842e-11       8.661837263620e-16       7.929419760707e-17 
 1622       5.363387898728e-11       8.640444007301e-16       7.807351448073e-17 
 1623       5.352834702996e-11       8.619115590911e-16       7.686305808850e-17 
 1624       5.342667306200e-11       8.597851813873e-16       7.566194680014e-17 
 1625       5.332881213219e-11       8.576652473106e-16       7.446929447395e-17 
 1626       5.323471901212e-11       8.555517363020e-16       7.328421044972e-17 
 1627       5.314434819568e-11       8.534446275512e-16       7.210579954169e-17 
 1628       5.305765389864e-11       8.513438999958e-16       7.093316203154e-17 
 1629       5.297459005817e-11       8.492495323214e-16       6.976539366134e-17 
 1630       5.289511033243e-11       8.471615029605e-16       6.860158562652e-17 
 1631       5.281916810005e-11       8.450797900926e-16       6.744082456881e-17 
 1632       5.274671645972e-11       8.430043716432e-16       6.628219256925e-17 
 1633       5.267770822971e-11       8.409352252836e-16       6.512476714112e-17 
 1634       5.261209594744e-11       8.388723284304e-16       6.396762122292e-17 
 1635       5.254983186900e-11       8.368156582450e-16       6.280982317135e-17 
 1636       5.249086796869e-11       8.347651916329e-16       6.165043675423e-17 
 1637       5.243515593859e-11       8.327209052438e-16       6.048852114352e-17 
 1638       5.238264718810e-11       8.306827754703e-16       5.932313090822e-17 
 1639       5.233329284345e-11       8.286507784482e-16       5.815331600743e-17 
 1640       5.228704374730e-11       8.266248900555e-16       5.697812178321e-17 
 1641       5.224385045821e-11       8.246050859121e-16       5.579658895362e-17 
 1642       5.220366325027e-11       8.225913413794e-16       5.460775360565e-17 
 1643       5.216643211258e-11       8.205836315597e-16       5.341064718821e-17 
 1644       5.213210674882e-11       8.185819312956e-16       5.220429650506e-17 
 1645       5.210063657678e-11       8.165862151698e-16       5.098772370781e-17 
 1646       5.207197072793e-11       8.145964575046e-16       4.975994628886e-17 
 1647       5.204605804694e-11       8.126126323611e-16       4.851997707440e-17 
 1648       5.202284709123e-11       8.106347135389e-16       4.726682421731e-17 
 1649       5.200228613051e-11       8.086626745759e-16       4.599949119022e-17 
 1650       5.198432314635e-11       8.066964887473e-16       4.471697677838e-17 
 1651       5.196890452768e-11       8.047361311476e-16       4.341872509890e-17 
 1652       5.195597114574e-11       8.027815849561e-16       4.210598003359e-17 
 1653       5.194546224344e-11       8.008328352257e-16       4.078044278437e-17 
 1654       5.193731673575e-11       7.988898668060e-16       3.944382294916e-17 
 1655       5.193147320911e-11       7.969526643420e-16       3.809783853462e-17 
 1656       5.192786992100e-11       7.950212122746e-16       3.674421596892e-17 
 1657       5.192644479935e-11       7.930954948395e-16       3.538469011451e-17 
 1658       5.192713544208e-11       7.911754960675e-16       3.402100428092e-17 
 1659       5.192987911656e-11       7.892611997834e-16       3.265491023744e-17 
 1660       5.193461275911e-11       7.873525896061e-16       3.128816822597e-17 
 1661       5.194127297449e-11       7.854496489482e-16       2.992254697375e-17 
 1662       5.194979603536e-11       7.835523610153e-16       2.855982370611e-17 
 1663       5.196011788181e-11       7.816607088057e-16       2.720178415926e-17 
 1664       5.197217412079e-11       7.797746751103e-16       2.585022259305e-17 
 1665       5.198590002565e-11       7.778942425120e-16       2.450694180374e-17 
 1666       5.200123053561e-11       7.760193933851e-16       2.317375313674e-17 
 1667       5.201810025524e-11       7.741501098953e-16       2.185247649939e-17 
 1668       5.203644345393e-11       7.722863739992e-16       2.054494037376e-17 
 1669       5.205619406542e-11       7.704281674437e-16       1.925298182934e-17 
 1670       5.207728568725e-11       7.685754717657e-16       1.797844653589e-17 
 1671       5.209965158026e-11       7.667282682920e-16       1.672318877612e-17 
 1672       5.212322466809e-11       7.648865381385e-16       1.548907145852e-17 
 1673       5.214793753662e-11       7.630502622100e-16       1.427796613012e-17 
 1674       5.217372243354e-11       7.612194211999e-16       1.309175298921e-17 
 1675       5.220051126774e-11       7.593939955895e-16       1.193232089814e-17 
 1676       5.222823560886e-11       7.575739656481e-16       1.080156739609e-17 
 1677       5.225682668678e-11       7.557593114321e-16       9.701398711823e-18 
 1678       5.228621539105e-11       7.539500127849e-16       8.633729776435e-18 
 1679       5.231633227043e-11       7.521460493365e-16       7.600484236149e-18 
 1680       5.234710753238e-11       7.503474005030e-16       6.603594465067e-18 
 1681       5.237847104250e-11       7.485540454863e-16       5.645001577931e-18 
 1682       5.241035232405e-11       7.467659632736e-16       4.726655442896e-18 
 1683       5.244268055743e-11       7.449831326373e-16       3.850514694290e-18 
 1684       5.247538457969e-11       7.432055321341e-16       3.018546745382e-18 
