# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1594       5.501805454706e-11       9.264731036569e-16       1.190199133322e-16 
 1595       5.476892355836e-11       9.241502582974e-16       1.172406997742e-16 
 1596       5.452523861424e-11       9.218345641718e-16       1.154895746403e-16 
 1597       5.428701799513e-11       9.195259937474e-16       1.137660495317e-16 
 1598       5.405427998922e-11       9.172245191805e-16       1.120696331619e-16 
 1599       5.382704289239e-11       9.149301123160e-16       1.103998313523e-16 
 1600       5.360532500823e-11       9.126427446866e-16       1.087561470272e-16 
 1601       5.338914464798e-11       9.103623875123e-16       1.071380802089e-16 
 1602       5.317852013047e-11       9.080890116996e-16       1.055451280133e-16 
 1603       5.297346978215e-11       9.058225878413e-16       1.039767846451e-16 
 1604       5.277401193699e-11       9.035630862156e-16       1.024325413927e-16 
 1605       5.258016493649e-11       9.013104767855e-16       1.009118866238e-16 
 1606       5.239194712963e-11       8.990647291983e-16       9.941430578031e-17 
 1607       5.220937687283e-11       8.968258127852e-16       9.793928137401e-17 
 1608       5.203247252995e-11       8.945936965601e-16       9.648629298143e-17 
 1609       5.186125247220e-11       8.923683492197e-16       9.505481723924e-17 
 1610       5.169573507816e-11       8.901497391425e-16       9.364432783949e-17 
 1611       5.153592688910e-11       8.879378369131e-16       9.225424628101e-17 
 1612       5.138178695740e-11       8.857326229226e-16       9.088379364415e-17 
 1613       5.123326217434e-11       8.835340798358e-16       8.953213746054e-17 
 1614       5.109029908472e-11       8.813421900725e-16       8.819844082775e-17 
 1615       5.095284388629e-11       8.791569358070e-16       8.688186240221e-17 
 1616       5.082084242920e-11       8.769782989676e-16       8.558155639219e-17 
 1617       5.069424021536e-11       8.748062612359e-16       8.429667255077e-17 
 1618       5.057298239791e-11       8.726408040464e-16       8.302635616881e-17 
 1619       5.045701378061e-11       8.704819085863e-16       8.176974806789e-17 
 1620       5.034627881729e-11       8.683295557946e-16       8.052598459333e-17 
 1621       5.024072161123e-11       8.661837263620e-16       7.929419760707e-17 
 1622       5.014028591461e-11       8.640444007301e-16       7.807351448073e-17 
 1623       5.004491512790e-11       8.619115590911e-16       7.686305808850e-17 
 1624       4.995455229932e-11       8.597851813873e-16       7.566194680014e-17 
 1625       4.986914012422e-11       8.576652473106e-16       7.446929447395e-17 
 1626       4.978862094452e-11       8.555517363020e-16       7.328421044972e-17 
 1627       4.971293674812e-11       8.534446275512e-16       7.210579954169e-17 
 1628       4.964202916834e-11       8.513438999958e-16       7.093316203154e-17 
 1629       4.957583948329e-11       8.492495323214e-16       6.976539366134e-17 
 1630       4.951430861536e-11       8.471615029605e-16       6.860158562652e-17 
 1631       4.945737713057e-11       8.450797900926e-16       6.744082456881e-17 
 1632       4.940498523803e-11       8.430043716432e-16       6.628219256925e-17 
 1633       4.935707278936e-11       8.409352252836e-16       6.512476714112e-17 
 1634       4.931357927807e-11       8.388723284304e-16       6.396762122292e-17 
 1635       4.927444383904e-11       8.368156582450e-16       6.280982317135e-17 
 1636       4.923960524789e-11       8.347651916329e-16       6.165043675423e-17 
 1637       4.920900192041e-11       8.327209052438e-16       6.048852114352e-17 
 1638       4.918257191200e-11       8.306827754703e-16       5.932313090822e-17 
 1639       4.916025291705e-11       8.286507784482e-16       5.815331600743e-17 
 1640       4.914198226841e-11       8.266248900555e-16       5.697812178321e-17 
 1641       4.912769693677e-11       8.246050859121e-16       5.579658895362e-17 
 1642       4.911733353008e-11       8.225913413794e-16       5.460775360565e-17 
 1643       4.911082829300e-11       8.205836315597e-16       5.341064718821e-17 
 1644       4.910811710628e-11       8.185819312956e-16       5.220429650506e-17 
 1645       4.910913548622e-11       8.165862151698e-16       5.098772370781e-17 
 1646       4.911381858405e-11       8.145964575046e-16       4.975994628886e-17 
 1647       4.912210118537e-11       8.126126323611e-16       4.851997707440e-17 
 1648       4.913391770958e-11       8.106347135389e-16       4.726682421731e-17 
 1649       4.914920220926e-11       8.086626745759e-16       4.599949119022e-17 
 1650       4.916788836963e-11       8.066964887473e-16       4.471697677838e-17 
 1651       4.918990722330e-11       8.047361311476e-16       4.341872509890e-17 
 1652       4.921518027359e-11       8.027815849561e-16       4.210598003359e-17 
 1653       4.924362630909e-11       8.008328352257e-16       4.078044278437e-17 
 1654       4.927516368216e-11       7.988898668060e-16       3.944382294916e-17 
 1655       4.930971030820e-11       7.969526643420e-16       3.809783853462e-17 
 1656       4.934718366498e-11       7.950212122746e-16       3.674421596892e-17 
 1657       4.938750079197e-11       7.930954948395e-16       3.538469011451e-17 
 1658       4.943057828965e-11       7.911754960675e-16       3.402100428092e-17 
 1659       4.947633231884e-11       7.892611997834e-16       3.265491023744e-17 
 1660       4.952467860000e-11       7.873525896061e-16       3.128816822597e-17 
 1661       4.957553241255e-11       7.854496489482e-16       2.992254697375e-17 
 1662       4.962880859421e-11       7.835523610153e-16       2.855982370611e-17 
 1663       4.968442154030e-11       7.816607088057e-16       2.720178415926e-17 
 1664       4.974228520307e-11       7.797746751103e-16       2.585022259305e-17 
 1665       4.980231309100e-11       7.778942425120e-16       2.450694180374e-17 
 1666       4.986441826814e-11       7.760193933851e-16       2.317375313674e-17 
 1667       4.992851335341e-11       7.741501098953e-16       2.185247649939e-17 
 1668       4.999451051995e-11       7.722863739992e-16       2.054494037376e-17 
 1669       5.006232149438e-11       7.704281674437e-16       1.925298182934e-17 
 1670       5.013185755620e-11       7.685754717657e-16       1.797844653589e-17 
 1671       5.020302953703e-11       7.667282682920e-16       1.672318877612e-17 
 1672       5.027574781997e-11       7.648865381385e-16       1.548907145852e-17 
 1673       5.034992233892e-11       7.630502622100e-16       1.427796613012e-17 
 1674       5.042546257789e-11       7.612194211999e-16       1.309175298921e-17 
 1675       5.050227757031e-11       7.593939955895e-16       1.193232089814e-17 
 1676       5.058027589835e-11       7.575739656481e-16       1.080156739609e-17 
 1677       5.065936569226e-11       7.557593114321e-16       9.701398711823e-18 
 1678       5.073945462968e-11       7.539500127849e-16       8.633729776435e-18 
 1679       5.082044993494e-11       7.521460493365e-16       7.600484236149e-18 
 1680       5.090225837838e-11       7.503474005030e-16       6.603594465067e-18 
 1681       5.098478627572e-11       7.485540454863e-16       5.645001577931e-18 
 1682       5.106793948729e-11       7.467659632736e-16       4.726655442896e-18 
 1683       5.115162341743e-11       7.449831326373e-16       3.850514694290e-18 
 1684       5.123574301377e-11       7.432055321341e-16       3.018546745382e-18 
 1685       5.132020276655e-11       7.414331401051e-16       2.232727801144e-18 
 1686       5.140490670794e-11       7.396659346752e-16       1.495042871021e-18 
 1687       5.148975841138e-11       7.379038937527e-16       8.074857816911e-19 
 1688       5.157466099084e-11       7.361469950289e-16       1.720591898339e-19 
 1689       5.165951710024e-11       7.343952159778e-16      -4.092254051057e-19 
 1690       5.174422893264e-11       7.326485338557e-16      -9.343476481518e-19 
 1691       5.182870498538e-11       7.309069274350e-16      -1.401911888994e-18 
 1692       5.191288042040e-11       7.291703822235e-16      -1.813053882884e-18 
 1693       5.199669687870e-11       7.274388852895e-16      -2.169550561802e-18 
 1694       5.208009573017e-11       7.257124235314e-16      -2.473187972668e-18 
 1695       5.216301807327e-11       7.239909836771e-16      -2.725761291149e-18 
 1696       5.224540473458e-11       7.222745522842e-16      -2.929074835470e-18 
 1697       5.232719626839e-11       7.205631157393e-16      -3.084942080216e-18 
 1698       5.240833295635e-11       7.188566602576e-16      -3.195185670144e-18 
 1699       5.248875480705e-11       7.171551718829e-16      -3.261637433987e-18 
 1700       5.256840155563e-11       7.154586364871e-16      -3.286138398264e-18 
 1701       5.264721266334e-11       7.137670397699e-16      -3.270538801087e-18 
 1702       5.272512731721e-11       7.120803672584e-16      -3.216698105967e-18 
 1703       5.280208442960e-11       7.103986043072e-16      -3.126485015622e-18 
 1704       5.287802263783e-11       7.087217360973e-16      -3.001777485786e-18 
 1705       5.295288030378e-11       7.070497476365e-16      -2.844462739015e-18 
 1706       5.302659551347e-11       7.053826237590e-16      -2.656437278494e-18 
 1707       5.309910607669e-11       7.037203491244e-16      -2.439606901845e-18 
 1708       5.317034952657e-11       7.020629082185e-16      -2.195886714936e-18 
 1709       5.324026311925e-11       7.004102853519e-16      -1.927201145686e-18 
 1710       5.330878383338e-11       6.987624646604e-16      -1.635483957874e-18 
 1711       5.337584836981e-11       6.971194301044e-16      -1.322678264945e-18 
 1712       5.344139315116e-11       6.954811654686e-16      -9.907365438198e-19 
 1713       5.350535432141e-11       6.938476543616e-16      -6.416206486998e-19 
 1714       5.356766774552e-11       6.922188802158e-16      -2.773018248764e-19 
 1715       5.362826900903e-11       6.905948262871e-16       1.002392774625e-19 
 1716       5.368709341766e-11       6.889754756543e-16       4.890125894250e-19 
 1717       5.374407599691e-11       6.873608112189e-16       8.870186096072e-19 
 1718       5.379915149166e-11       6.857508157049e-16       1.292248390286e-18 
 1719       5.385225436579e-11       6.841454716584e-16       1.702683523613e-18 
 1720       5.390331880175e-11       6.825447614473e-16       2.116296127805e-18 
 1721       5.395227870021e-11       6.809486672608e-16       2.531048833336e-18 
 1722       5.399906767960e-11       6.793571711096e-16       2.944894769134e-18 
 1723       5.404361907576e-11       6.777702548249e-16       3.355777548768e-18 
 1724       5.408586594154e-11       6.761879000586e-16       3.761631256645e-18 
 1725       5.412574104639e-11       6.746100882827e-16       4.160380434200e-18 
 1726       5.416317687594e-11       6.730368007892e-16       4.549940066091e-18 
 1727       5.419810563166e-11       6.714680186896e-16       4.928215566386e-18 
 1728       5.423045923039e-11       6.699037229146e-16       5.293102764765e-18 
 1729       5.426016930401e-11       6.683438942139e-16       5.642487892702e-18 
 1730       5.428716719901e-11       6.667885131558e-16       5.974247569665e-18 
 1731       5.431139433870e-11       6.652375615922e-16       6.286758032776e-18 
 1732       5.433283340649e-11       6.636910270673e-16       6.580427560460e-18 
 1733       5.435147742543e-11       6.621488984455e-16       6.856176974728e-18 
 1734       5.436731941951e-11       6.606111644493e-16       7.114931580024e-18 
 1735       5.438035241370e-11       6.590778136590e-16       7.357621169802e-18 
 1736       5.439056943396e-11       6.575488345124e-16       7.585180033099e-18 
 1737       5.439796350725e-11       6.560242153046e-16       7.798546961113e-18 
 1738       5.440252766156e-11       6.545039441877e-16       7.998665253776e-18 
 1739       5.440425492591e-11       6.529880091708e-16       8.186482726329e-18 
 1740       5.440313833041e-11       6.514763981191e-16       8.362951715900e-18 
 1741       5.439917090619e-11       6.499690987543e-16       8.529029088075e-18 
 1742       5.439234568553e-11       6.484660986541e-16       8.685676243478e-18 
 1743       5.438265570178e-11       6.469673852519e-16       8.833859124343e-18 
 1744       5.437009398942e-11       6.454729458365e-16       8.974548221091e-18 
 1745       5.435465358410e-11       6.439827675520e-16       9.108718578903e-18 
 1746       5.433632752260e-11       6.424968373975e-16       9.237349804298e-18 
 1747       5.431510884289e-11       6.410151422266e-16       9.361426071706e-18 
 1748       5.429099058414e-11       6.395376687476e-16       9.481936130045e-18 
 1749       5.426396578672e-11       6.380644035229e-16       9.599873309297e-18 
 1750       5.423402749224e-11       6.365953329686e-16       9.716235527077e-18 
 1751       5.420116874356e-11       6.351304433548e-16       9.832025295219e-18 
 1752       5.416538258479e-11       6.336697208049e-16       9.948249726341e-18 
 1753       5.412666206132e-11       6.322131512952e-16       1.006592054043e-17 
 1754       5.408500021986e-11       6.307607206553e-16       1.018605407140e-17 
 1755       5.404039010840e-11       6.293124145671e-16       1.030967127369e-17 
 1756       5.399282477630e-11       6.278682185650e-16       1.043779772882e-17 
 1757       5.394229727423e-11       6.264281180356e-16       1.057146365199e-17 
 1758       5.388880065426e-11       6.249920982173e-16       1.071170389863e-17 
 1759       5.383232796983e-11       6.235601442000e-16       1.085955797097e-17 
 1760       5.377287227578e-11       6.221322409250e-16       1.101607002466e-17 
 1761       5.371042662836e-11       6.207083731847e-16       1.118228887529e-17 
 1762       5.364498408528e-11       6.192885256223e-16       1.135926800501e-17 
 1763       5.357653770566e-11       6.178726827317e-16       1.154806556907e-17 
 1764       5.350508055014e-11       6.164608288568e-16       1.174974440242e-17 
 1765       5.343060568081e-11       6.150529481919e-16       1.196537202628e-17 
 1766       5.335310616127e-11       6.136490247808e-16       1.219602065470e-17 
 1767       5.327257505664e-11       6.122490425171e-16       1.244276720117e-17 
 1768       5.318900543360e-11       6.108529851433e-16       1.270669328513e-17 
 1769       5.310239036036e-11       6.094608362514e-16       1.298888523863e-17 
 1770       5.301272290671e-11       6.080725792817e-16       1.329043411285e-17 
 1771       5.292000364001e-11       6.066881987269e-16       1.361213153130e-17 
 1772       5.282426318094e-11       6.053076837538e-16       1.395355448839e-17 
 1773       5.272553983415e-11       6.039310246105e-16       1.431397300218e-17 
 1774       5.262387210949e-11       6.025582114258e-16       1.469265357632e-17 
 1775       5.251929872234e-11       6.011892342085e-16       1.508885919500e-17 
 1776       5.241185859387e-11       5.998240828475e-16       1.550184931788e-17 
 1777       5.230159085140e-11       5.984627471114e-16       1.593087987507e-17 
 1778       5.218853482865e-11       5.971052166485e-16       1.637520326203e-17 
 1779       5.207273006608e-11       5.957514809863e-16       1.683406833454e-17 
 1780       5.195421631118e-11       5.944015295313e-16       1.730672040364e-17 
 1781       5.183303351876e-11       5.930553515694e-16       1.779240123059e-17 
 1782       5.170922185128e-11       5.917129362647e-16       1.829034902178e-17 
 1783       5.158282167915e-11       5.903742726601e-16       1.879979842371e-17 
 1784       5.145387358102e-11       5.890393496766e-16       1.931998051792e-17 
 1785       5.132241834407e-11       5.877081561135e-16       1.985012281593e-17 
 1786       5.118849696437e-11       5.863806806478e-16       2.038944925420e-17 
 1787       5.105215064712e-11       5.850569118341e-16       2.093718018905e-17 
 1788       5.091342080700e-11       5.837368381046e-16       2.149253239164e-17 
 1789       5.077234906842e-11       5.824204477686e-16       2.205471904288e-17 
 1790       5.062897726591e-11       5.811077290124e-16       2.262294972839e-17 
 1791       5.048334744433e-11       5.797986698993e-16       2.319643043347e-17 
 1792       5.033550185924e-11       5.784932583689e-16       2.377436353798e-17 
 1793       5.018548297716e-11       5.771914822373e-16       2.435594781136e-17 
 1794       5.003333347592e-11       5.758933291969e-16       2.494037840753e-17 
 1795       4.987909624492e-11       5.745987868158e-16       2.552684685984e-17 
 1796       4.972281438544e-11       5.733078425381e-16       2.611454107601e-17 
 1797       4.956453121099e-11       5.720204836831e-16       2.670264533312e-17 
 1798       4.940429024755e-11       5.707366974457e-16       2.729034027248e-17 
 1799       4.924213523391e-11       5.694564708957e-16       2.787680289464e-17 
 1800       4.907811012196e-11       5.681797909780e-16       2.846120655430e-17 
 1801       4.891225907702e-11       5.669066445120e-16       2.904272095527e-17 
 1802       4.874462647812e-11       5.656370181917e-16       2.962051214541e-17 
 1803       4.857525691827e-11       5.643708985851e-16       3.019374251157e-17 
 1804       4.840419520486e-11       5.631082721345e-16       3.076157077453e-17 
 1805       4.823148635987e-11       5.618491251559e-16       3.132315198398e-17 
 1806       4.805717562020e-11       5.605934438389e-16       3.187763751343e-17 
 1807       4.788130843802e-11       5.593412142467e-16       3.242417505514e-17 
 1808       4.770393048100e-11       5.580924223154e-16       3.296190861513e-17 
 1809       4.752508763267e-11       5.568470538542e-16       3.348997850804e-17 
 1810       4.734482599270e-11       5.556050945450e-16       3.400752135217e-17 
 1811       4.716319283775e-11       5.543665309766e-16       3.451390783076e-17 
 1812       4.698023951186e-11       5.531313537550e-16       3.500945808699e-17 
 1813       4.679601856003e-11       5.518995544178e-16       3.549473209956e-17 
 1814       4.661058277010e-11       5.506711244020e-16       3.597029244467e-17 
 1815       4.642398517316e-11       5.494460550438e-16       3.643670429967e-17 
 1816       4.623627904381e-11       5.482243375781e-16       3.689453544665e-17 
 1817       4.604751790054e-11       5.470059631391e-16       3.734435627612e-17 
 1818       4.585775550607e-11       5.457909227595e-16       3.778673979063e-17 
 1819       4.566704586768e-11       5.445792073703e-16       3.822226160842e-17 
 1820       4.547544323755e-11       5.433708078011e-16       3.865149996707e-17 
 1821       4.528300211310e-11       5.421657147796e-16       3.907503572709e-17 
 1822       4.508977723733e-11       5.409639189314e-16       3.949345237563e-17 
 1823       4.489582359915e-11       5.397654107798e-16       3.990733603008e-17 
 1824       4.470119643373e-11       5.385701807460e-16       4.031727544169e-17 
 1825       4.450595122285e-11       5.373782191484e-16       4.072386199926e-17 
 1826       4.431014369520e-11       5.361895162029e-16       4.112768973274e-17 
 1827       4.411382982675e-11       5.350040620223e-16       4.152935531690e-17 
 1828       4.391706584109e-11       5.338218466165e-16       4.192945807493e-17 
 1829       4.371990820976e-11       5.326428598919e-16       4.232859998211e-17 
 1830       4.352241365259e-11       5.314670916518e-16       4.272738566947e-17 
 1831       4.332463913802e-11       5.302945315957e-16       4.312642242736e-17 
 1832       4.312664188348e-11       5.291251693194e-16       4.352632020915e-17 
 1833       4.292847935571e-11       5.279589943148e-16       4.392769163487e-17 
 1834       4.273020927107e-11       5.267959959694e-16       4.433115199480e-17 
 1835       4.253188959592e-11       5.256361635669e-16       4.473731925316e-17 
 1836       4.233357854694e-11       5.244794862860e-16       4.514681405172e-17 
 1837       4.213533459149e-11       5.233259532012e-16       4.556025971345e-17 
 1838       4.193721644789e-11       5.221755532819e-16       4.597828224618e-17 
 1839       4.173928308584e-11       5.210282753926e-16       4.640151034619e-17 
 1840       4.154159372670e-11       5.198841082927e-16       4.683057540191e-17 
 1841       4.134420784385e-11       5.187430406361e-16       4.726611149749e-17 
 1842       4.114718516302e-11       5.176050609713e-16       4.770875541652e-17 
 1843       4.095058566266e-11       5.164701577412e-16       4.815914664559e-17 
 1844       4.075446957422e-11       5.153383192826e-16       4.861792737800e-17 
 1845       4.055889738254e-11       5.142095338263e-16       4.908574251734e-17 
 1846       4.036392982619e-11       5.130837894972e-16       4.956323968118e-17 
 1847       4.016962789776e-11       5.119610743134e-16       5.005106920468e-17 
 1848       3.997605284424e-11       5.108413761866e-16       5.054988414421e-17 
 1849       3.978326616736e-11       5.097246829219e-16       5.106034028107e-17 
 1850       3.959132962391e-11       5.086109822172e-16       5.158309612501e-17 
 1851       3.940030037312e-11       5.075002625357e-16       5.211861386177e-17 
 1852       3.921021637619e-11       5.063925157291e-16       5.266656046730e-17 
 1853       3.902111088202e-11       5.052877344347e-16       5.322640186591e-17 
 1854       3.883301726984e-11       5.041859112048e-16       5.379760155327e-17 
 1855       3.864596904936e-11       5.030870385065e-16       5.437962059318e-17 
 1856       3.845999986102e-11       5.019911087217e-16       5.497191761415e-17 
 1857       3.827514347607e-11       5.008981141471e-16       5.557394880613e-17 
 1858       3.809143379677e-11       4.998080469935e-16       5.618516791716e-17 
 1859       3.790890485660e-11       4.987208993863e-16       5.680502625006e-17 
 1860       3.772759082036e-11       4.976366633651e-16       5.743297265905e-17 
 1861       3.754752598439e-11       4.965553308834e-16       5.806845354649e-17 
 1862       3.736874477671e-11       4.954768938086e-16       5.871091285952e-17 
 1863       3.719128175720e-11       4.944013439221e-16       5.935979208671e-17 
 1864       3.701517161777e-11       4.933286729184e-16       6.001453025476e-17 
 1865       3.684044918255e-11       4.922588724060e-16       6.067456392519e-17 
 1866       3.666714940800e-11       4.911919339065e-16       6.133932719096e-17 
 1867       3.649530738315e-11       4.901278488545e-16       6.200825167317e-17 
 1868       3.632495832972e-11       4.890666085978e-16       6.268076651774e-17 
 1869       3.615613760229e-11       4.880082043972e-16       6.335629839206e-17 
 1870       3.598888068851e-11       4.869526274260e-16       6.403427148169e-17 
 1871       3.582322320923e-11       4.858998687703e-16       6.471410748699e-17 
 1872       3.565920091868e-11       4.848499194285e-16       6.539522561984e-17 
 1873       3.549684970464e-11       4.838027703114e-16       6.607704260027e-17 
 1874       3.533620558862e-11       4.827584122419e-16       6.675897265317e-17 
 1875       3.517730472601e-11       4.817168359550e-16       6.744042750492e-17 
 1876       3.502018340624e-11       4.806780320975e-16       6.812081638009e-17 
 1877       3.486487805301e-11       4.796419912279e-16       6.879954599810e-17 
 1878       3.471142522437e-11       4.786087038165e-16       6.947602056992e-17 
 1879       3.455986161296e-11       4.775781602449e-16       7.014964179469e-17 
 1880       3.441022404615e-11       4.765503508058e-16       7.081980885642e-17 
 1881       3.426254948620e-11       4.755252657034e-16       7.148591842068e-17 
 1882       3.411687503047e-11       4.745028950528e-16       7.214736463124e-17 
 1883       3.397323791154e-11       4.734832288798e-16       7.280353910676e-17 
 1884       3.383167549738e-11       4.724662571212e-16       7.345383093744e-17 
 1885       3.369222529159e-11       4.714519696241e-16       7.409762668172e-17 
 1886       3.355492493347e-11       4.704403561462e-16       7.473431036295e-17 
 1887       3.341981219826e-11       4.694314063556e-16       7.536326346603e-17 
 1888       3.328692499729e-11       4.684251098303e-16       7.598386493412e-17 
 1889       3.315630137812e-11       4.674214560584e-16       7.659549116527e-17 
 1890       3.302797952475e-11       4.664204344378e-16       7.719751600914e-17 
 1891       3.290199095724e-11       4.654220350188e-16       7.778946812352e-17 
 1892       3.277834007261e-11       4.644262507364e-16       7.837150438214e-17 
 1893       3.265702444595e-11       4.634330751950e-16       7.894394012407e-17 
 1894       3.253804161650e-11       4.624425019271e-16       7.950709212835e-17 
 1895       3.242138908759e-11       4.614545243933e-16       8.006127861597e-17 
 1896       3.230706432662e-11       4.604691359819e-16       8.060681925181e-17 
 1897       3.219506476494e-11       4.594863300093e-16       8.114403514658e-17 
 1898       3.208538779784e-11       4.585060997193e-16       8.167324885878e-17 
 1899       3.197803078447e-11       4.575284382836e-16       8.219478439666e-17 
 1900       3.187299104779e-11       4.565533388009e-16       8.270896722013e-17 
 1901       3.177026587450e-11       4.555807942976e-16       8.321612424277e-17 
 1902       3.166985251498e-11       4.546107977272e-16       8.371658383371e-17 
 1903       3.157174818326e-11       4.536433419703e-16       8.421067581964e-17 
 1904       3.147595005692e-11       4.526784198343e-16       8.469873148674e-17 
 1905       3.138245527705e-11       4.517160240537e-16       8.518108358259e-17 
 1906       3.129126094820e-11       4.507561472896e-16       8.565806631818e-17 
 1907       3.120236413831e-11       4.497987821297e-16       8.613001536985e-17 
 1908       3.111576187864e-11       4.488439210883e-16       8.659726788117e-17 
 1909       3.103145116373e-11       4.478915566059e-16       8.706016246500e-17 
 1910       3.094942895135e-11       4.469416810494e-16       8.751903920535e-17 
 1911       3.086969216241e-11       4.459942867117e-16       8.797423965935e-17 
 1912       3.079223768090e-11       4.450493658119e-16       8.842610685926e-17 
 1913       3.071706235389e-11       4.441069104949e-16       8.887498531431e-17 
 1914       3.064416299138e-11       4.431669128313e-16       8.932122101276e-17 
 1915       3.057353636633e-11       4.422293648175e-16       8.976516142376e-17 
 1916       3.050517921453e-11       4.412942583753e-16       9.020715549938e-17 
 1917       3.043908823459e-11       4.403615853520e-16       9.064755367649e-17 
 1918       3.037526008785e-11       4.394313375202e-16       9.108670787874e-17 
 1919       3.031369139834e-11       4.385035065777e-16       9.152497151851e-17 
 1920       3.025437875271e-11       4.375780841474e-16       9.196269949888e-17 
 1921       3.019731870017e-11       4.366550617769e-16       9.240024821552e-17 
 1922       3.014250775245e-11       4.357344309388e-16       9.283797555870e-17 
 1923       3.008994238370e-11       4.348161830306e-16       9.327624091521e-17 
 1924       3.003961903049e-11       4.339003093740e-16       9.371540517031e-17 
 1925       2.999153409170e-11       4.329868012155e-16       9.415583070971e-17 
 1926       2.994568392847e-11       4.320756497256e-16       9.459788142146e-17 
 1927       2.990206486418e-11       4.311668459994e-16       9.504192269795e-17 
 1928       2.986067318432e-11       4.302603810559e-16       9.548832143785e-17 
 1929       2.982150513652e-11       4.293562458381e-16       9.593744604805e-17 
 1930       2.978455693039e-11       4.284544312129e-16       9.638966644560e-17 
 1931       2.974982026701e-11       4.275549286030e-16       9.684520469288e-17 
 1932       2.971726889008e-11       4.266577318882e-16       9.730368566144e-17 
 1933       2.968687193268e-11       4.257628355183e-16       9.776458296641e-17 
 1934       2.965859837838e-11       4.248702338823e-16       9.822736802124e-17 
 1935       2.963241706097e-11       4.239799213080e-16       9.869151003489e-17 
 1936       2.960829666436e-11       4.230918920625e-16       9.915647600896e-17 
 1937       2.958620572226e-11       4.222061403514e-16       9.962173073482e-17 
 1938       2.956611261808e-11       4.213226603192e-16       1.000867367908e-16 
 1939       2.954798558467e-11       4.204414460490e-16       1.005509545392e-16 
 1940       2.953179270413e-11       4.195624915625e-16       1.010138421236e-16 
 1941       2.951750190759e-11       4.186857908198e-16       1.014748554660e-16 
 1942       2.950508097507e-11       4.178113377193e-16       1.019334482639e-16 
 1943       2.949449753518e-11       4.169391260976e-16       1.023890719874e-16 
 1944       2.948571906502e-11       4.160691497297e-16       1.028411758763e-16 
 1945       2.947871288987e-11       4.152014023283e-16       1.032892069375e-16 
 1946       2.947344618310e-11       4.143358775443e-16       1.037326099420e-16 
 1947       2.946988596588e-11       4.134725689664e-16       1.041708274218e-16 
 1948       2.946799910701e-11       4.126114701209e-16       1.046032996677e-16 
 1949       2.946775232271e-11       4.117525744720e-16       1.050294647255e-16 
 1950       2.946911217645e-11       4.108958754211e-16       1.054487583941e-16 
 1951       2.947204507868e-11       4.100413663075e-16       1.058606142220e-16 
 1952       2.947651728670e-11       4.091890404076e-16       1.062644635047e-16 
 1953       2.948249490441e-11       4.083388909349e-16       1.066597352819e-16 
 1954       2.948994388211e-11       4.074909110403e-16       1.070458563342e-16 
 1955       2.949883001632e-11       4.066450938118e-16       1.074222511811e-16 
 1956       2.950911894957e-11       4.058014322741e-16       1.077883420773e-16 
 1957       2.952077617019e-11       4.049599193890e-16       1.081435490102e-16 
 1958       2.953376701209e-11       4.041205480549e-16       1.084872896972e-16 
 1959       2.954805665460e-11       4.032833111069e-16       1.088189795825e-16 
 1960       2.956361012224e-11       4.024482013169e-16       1.091380318344e-16 
 1961       2.958039228450e-11       4.016152113928e-16       1.094438573428e-16 
 1962       2.959836785569e-11       4.007843339792e-16       1.097358647155e-16 
 1963       2.961750139468e-11       3.999555616569e-16       1.100134602763e-16 
 1964       2.963775730472e-11       3.991288869429e-16       1.102760480614e-16 
 1965       2.965909983327e-11       3.983043022901e-16       1.105230298169e-16 
 1966       2.968149307173e-11       3.974818000876e-16       1.107538049961e-16 
 1967       2.970490095529e-11       3.966613726603e-16       1.109677707562e-16 
 1968       2.972928726271e-11       3.958430122686e-16       1.111643219557e-16 
 1969       2.975461561612e-11       3.950267111090e-16       1.113428511516e-16 
 1970       2.978084948081e-11       3.942124613134e-16       1.115027485965e-16 
 1971       2.980795215657e-11       3.934002554839e-16       1.116435948055e-16 
 1972       2.983588675196e-11       3.925900883020e-16       1.117657398263e-16 
 1973       2.986461620945e-11       3.917819549311e-16       1.118697282652e-16 
 1974       2.989410331367e-11       3.909758504831e-16       1.119561071104e-16 
 1975       2.992431069117e-11       3.901717700177e-16       1.120254257356e-16 
 1976       2.995520081026e-11       3.893697085430e-16       1.120782359027e-16 
 1977       2.998673598076e-11       3.885696610148e-16       1.121150917650e-16 
 1978       3.001887835385e-11       3.877716223370e-16       1.121365498704e-16 
 1979       3.005158992184e-11       3.869755873611e-16       1.121431691642e-16 
 1980       3.008483251795e-11       3.861815508867e-16       1.121355109927e-16 
 1981       3.011856781614e-11       3.853895076606e-16       1.121141391057e-16 
 1982       3.015275733088e-11       3.845994523775e-16       1.120796196601e-16 
 1983       3.018736241697e-11       3.838113796795e-16       1.120325212225e-16 
 1984       3.022234426932e-11       3.830252841560e-16       1.119734147729e-16 
